0,0
1,0
2,0
3,0
4,1.67E-12
5,1.84E-11
6,9.59E-11
7,3.44E-10
8,9.77E-10
9,2.37E-09
10,5.14E-09
11,1.02E-08
12,1.88E-08
13,3.28E-08
14,5.47E-08
15,8.75E-08
16,1.35E-07
17,2.04E-07
18,2.99E-07
19,4.28E-07
20,6.01E-07
21,8.29E-07
22,1.13E-06
23,1.51E-06
24,1.99E-06
25,2.60E-06
26,3.35E-06
27,4.28E-06
28,5.42E-06
29,6.80E-06
30,8.46E-06
31,1.04E-05
32,1.28E-05
33,1.56E-05
34,1.89E-05
35,2.28E-05
36,2.73E-05
37,3.25E-05
38,3.85E-05
39,4.55E-05
40,5.34E-05
41,6.25E-05
42,7.29E-05
43,8.46E-05
44,9.79E-05
45,1.13E-04
46,1.30E-04
47,1.49E-04
48,1.70E-04
49,1.94E-04
50,2.20E-04
51,2.49E-04
52,2.82E-04
53,3.18E-04
54,3.57E-04
55,4.01E-04
56,4.49E-04
57,5.02E-04
58,5.60E-04
59,6.23E-04
60,6.92E-04
61,7.67E-04
62,8.49E-04
63,9.39E-04
64,0.001035626
65,0.001140734
66,0.00125455
67,0.001377635
68,0.001510573
69,0.001653975
70,0.00180848
71,0.001974751
72,0.002153481
73,0.002345391
74,0.00255123
75,0.002771777
76,0.00300784
77,0.003260258
78,0.003529901
79,0.00381767
80,0.004124498
81,0.004451351
82,0.004799227
83,0.005169157
84,0.005562207
85,0.005979474
86,0.006422093
87,0.006891232
88,0.007388094
89,0.007913916
90,0.008469975
91,0.009057579
92,0.009678075
93,0.010332846
94,0.011023311
95,0.011750925
96,0.012517183
97,0.013323613
98,0.014171782
99,0.015063294
100,0.01599979
101,0.016982948
102,0.018014485
103,0.019096151
104,0.020229738
105,0.02141707
106,0.02266001
107,0.023960458
108,0.025320349
109,0.026741654
110,0.028226381
111,0.029776573
112,0.031394307
113,0.033081695
114,0.034840886
115,0.036674056
116,0.03858342
117,0.040571228
118,0.042639755
119,0.044791311
120,0.04702824
121,0.049352914
122,0.051767733
123,0.054275129
124,0.056877561
125,0.059577513
126,0.062377501
127,0.065280057
128,0.068287753
129,0.071403176
130,0.074628934
131,0.077967659
132,0.081422001
133,0.084994644
134,0.088688269
135,0.092505597
136,0.096449353
137,0.100522272
138,0.104727119
139,0.109066665
140,0.113543689
141,0.118160985
142,0.122921355
143,0.127827615
144,0.13288258
145,0.138089076
146,0.143449917
147,0.148967937
148,0.154645979
149,0.160486862
150,0.166493416
151,0.172668472
152,0.179014847
153,0.185535342
154,0.192232788
155,0.199109972
156,0.20616968
157,0.213414684
158,0.220847741
159,0.228471607
160,0.236289009
161,0.244302645
162,0.252515227
163,0.260929406
164,0.26954782
165,0.278373092
166,0.287407815
167,0.296654522
168,0.306115776
169,0.31579408
170,0.325691909
171,0.335811675
172,0.346155792
173,0.356726617
174,0.367526472
175,0.378557622
176,0.389822304
177,0.401322693
178,0.413060963
179,0.425039202
180,0.437259436
181,0.449723691
182,0.462433904
183,0.475391954
184,0.488599718
185,0.502058923
186,0.515771329
187,0.529738605
188,0.543962359
189,0.558444083
190,0.573185325
191,0.588187456
192,0.603451848
193,0.618979752
194,0.63477242
195,0.650830984
196,0.667156518
197,0.683750033
198,0.700612426
199,0.717744589
200,0.735147297
201,0.752821267
202,0.770767152
203,0.788985491
204,0.807476759
205,0.826241374
206,0.845279694
207,0.864591897
208,0.884178162
209,0.904038548
210,0.924173117
211,0.944581747
212,0.965264261
213,0.986220419
214,1.007449865
215,1.028952241
216,1.05072701
217,1.072773695
218,1.095091462
219,1.117679596
220,1.140537381
221,1.163663745
222,1.187057734
223,1.210718274
224,1.234644175
225,1.258834243
226,1.283287048
227,1.308001161
228,1.332975149
229,1.358207345
230,1.383696198
231,1.409439802
232,1.435436368
233,1.461683989
234,1.488180637
235,1.514924288
236,1.541912794
237,1.569143772
238,1.596615076
239,1.624324203
240,1.652268767
241,1.680446148
242,1.708853722
243,1.737488866
244,1.766348839
245,1.795430779
246,1.824731708
247,1.854248762
248,1.883978844
249,1.913918972
250,1.944065809
251,1.974416256
252,2.004966974
253,2.035714626
254,2.066655874
255,2.097787142
256,2.129104853
257,2.160605669
258,2.192285776
259,2.224141598
260,2.256169319
261,2.288365126
262,2.320725203
263,2.353245974
264,2.385923147
265,2.418753147
266,2.451731682
267,2.484854937
268,2.518118858
269,2.551519156
270,2.585051775
271,2.618712664
272,2.652497768
273,2.686402798
274,2.72042346
275,2.754555464
276,2.788794756
277,2.823136806
278,2.857577562
279,2.892112732
280,2.926737785
281,2.961448431
282,2.996240616
283,3.03110981
284,3.066051483
285,3.101061583
286,3.136135578
287,3.171269417
288,3.206458569
289,3.241698742
290,3.276985645
291,3.312314987
292,3.347682238
293,3.383083344
294,3.418514013
295,3.453970194
296,3.489447355
297,3.524941444
298,3.560448408
299,3.595963955
300,3.631484032
301,3.667004585
302,3.702521324
303,3.738030434
304,3.773527861
305,3.80900979
306,3.84447217
307,3.879911184
308,3.915323019
309,3.950703621
310,3.986049652
311,4.021357059
312,4.056622505
313,4.091842175
314,4.127012253
315,4.162129879
316,4.197191238
317,4.232192516
318,4.267130852
319,4.302002907
320,4.336805344
321,4.371535301
322,4.406189442
323,4.440764427
324,4.475257397
325,4.509665489
326,4.543985844
327,4.578215599
328,4.612352371
329,4.646392822
330,4.680334568
331,4.714175224
332,4.74791193
333,4.781542778
334,4.815064907
335,4.84847641
336,4.881774902
337,4.914958
338,4.948023796
339,4.980970383
340,5.013795853
341,5.046497822
342,5.07907486
343,5.111525059
344,5.143846989
345,5.176038742
346,5.208098888
347,5.240025997
348,5.271818161
349,5.303474426
350,5.334993362
351,5.366374016
352,5.397614956
353,5.428715229
354,5.459673882
355,5.490489483
356,5.521161556
357,5.551689148
358,5.582071304
359,5.612307549
360,5.642396927
361,5.672338963
362,5.702133179
363,5.731779099
364,5.761275768
365,5.790623188
366,5.819821358
367,5.848869324
368,5.877767086
369,5.906514645
370,5.935112
371,5.963558674
372,5.991854668
373,6.019999981
374,6.04799509
375,6.07583952
376,6.103533745
377,6.131077766
378,6.158471584
379,6.185715675
380,6.212810516
381,6.239756107
382,6.266552925
383,6.29320097
384,6.319701195
385,6.3460536
386,6.372258663
387,6.398317337
388,6.424229622
389,6.449996471
390,6.475617886
391,6.501094818
392,6.526427746
393,6.551617146
394,6.576663971
395,6.601568222
396,6.626330853
397,6.650952816
398,6.675434589
399,6.699776649
400,6.723979473
401,6.748044014
402,6.771971226
403,6.795761108
404,6.819415092
405,6.842933178
406,6.866316319
407,6.889564991
408,6.912680149
409,6.93566227
410,6.958511829
411,6.981229782
412,7.003816128
413,7.02627182
414,7.048597813
415,7.070794106
416,7.092861652
417,7.11480093
418,7.136611938
419,7.158295631
420,7.179852486
421,7.201282978
422,7.222587109
423,7.243765831
424,7.264819145
425,7.285747528
426,7.306551456
427,7.32723093
428,7.347786427
429,7.368217945
430,7.388525963
431,7.40871048
432,7.428771973
433,7.448709965
434,7.468524933
435,7.488216877
436,7.507785797
437,7.527231693
438,7.546554565
439,7.565754414
440,7.584831238
441,7.603784561
442,7.622614384
443,7.641320229
444,7.659902096
445,7.678359509
446,7.696692467
447,7.714900494
448,7.732983112
449,7.750939846
450,7.768770218
451,7.786474228
452,7.804050922
453,7.821499825
454,7.838820457
455,7.856011868
456,7.873073578
457,7.890005112
458,7.906805515
459,7.923474312
460,7.940010548
461,7.956413269
462,7.972681999
463,7.988815308
464,8.004813194
465,8.020673752
466,8.03639698
467,8.051980972
468,8.067425728
469,8.08272934
470,8.097891808
471,8.112911224
472,8.127786636
473,8.14251709
474,8.157101631
475,8.171539307
476,8.185828209
477,8.199968338
478,8.213957787
479,8.227795601
480,8.241479874
481,8.255010605
482,8.268385887
483,8.281604767
484,8.29466629
485,8.30756855
486,8.320310593
487,8.332891464
488,8.345310211
489,8.357564926
490,8.369654655
491,8.381578445
492,8.393334389
493,8.404922485
494,8.416340828
495,8.427588463
496,8.438663483
497,8.449565887
498,8.46029377
499,8.470846176
500,8.481222153
501,8.491420746
502,8.501441002
503,8.511281013
504,8.520940781
505,8.530418396
506,8.53971386
507,8.548825264
508,8.557752609
509,8.566494942
510,8.575050354
511,8.583418846
512,8.591600418
513,8.599593163
514,8.607396126
515,8.615009308
516,8.622432709
517,8.629664421
518,8.636704445
519,8.64355278
520,8.650208473
521,8.65667057
522,8.662939072
523,8.669013977
524,8.674895287
525,8.680582047
526,8.686074257
527,8.691371918
528,8.696474075
529,8.701381683
530,8.706094742
531,8.710613251
532,8.71493721
533,8.71906662
534,8.72300148
535,8.726742744
536,8.730290413
537,8.733644485
538,8.736805916
539,8.739774704
540,8.742551804
541,8.745138168
542,8.747533798
543,8.749739647
544,8.751756668
545,8.753584862
546,8.755226135
547,8.756681442
548,8.757951736
549,8.759037971
550,8.759941101
551,8.760662079
552,8.761202812
553,8.761564255
554,8.76174736
555,8.761754036
556,8.761586189
557,8.761244774
558,8.760730743
559,8.760046959
560,8.759194374
561,8.758174896
562,8.756990433
563,8.755642891
564,8.754134178
565,8.752466202
566,8.750640869
567,8.748661041
568,8.746527672
569,8.744243622
570,8.741810799
571,8.739232063
572,8.736509323
573,8.733644485
574,8.730640411
575,8.727499008
576,8.724223137
577,8.720815659
578,8.717278481
579,8.713614464
580,8.709826469
581,8.705917358
582,8.701889038
583,8.697745323
584,8.693488121
585,8.689120293
586,8.684644699
587,8.680064201
588,8.67538166
589,8.670600891
590,8.665723801
591,8.66075325
592,8.655693054
593,8.65054512
594,8.645313263
595,8.640000343
596,8.634609222
597,8.629142761
598,8.623604774
599,8.617998123
600,8.612325668
601,8.606590271
602,8.600795746
603,8.594944
604,8.589038849
605,8.583084106
606,8.57708168
607,8.571035385
608,8.564948082
609,8.558822632
610,8.552662849
611,8.546471596
612,8.540251732
613,8.534006119
614,8.527737617
615,8.521450043
616,8.515146255
617,8.508829117
618,8.502501488
619,8.496166229
620,8.489826202
621,8.483485222
622,8.477145195
623,8.470809937
624,8.464481354
625,8.458163261
626,8.451857567
627,8.445568085
628,8.439296722
629,8.433046341
630,8.426819801
631,8.420619965
632,8.414448738
633,8.408309937
634,8.402204514
635,8.396136284
636,8.390107155
637,8.384119987
638,8.378176689
639,8.372280121
640,8.36643219
641,8.360635757
642,8.354892731
643,8.349205017
644,8.343575478
645,8.33800602
646,8.33249855
647,8.327054977
648,8.321677208
649,8.316368103
650,8.311128616
651,8.305960655
652,8.300866127
653,8.295846939
654,8.290904999
655,8.28604126
656,8.281257629
657,8.276556015
658,8.271938324
659,8.26740551
660,8.262958527
661,8.258599281
662,8.254328728
663,8.25014782
664,8.246058464
665,8.242061615
666,8.238158226
667,8.234350204
668,8.23063755
669,8.227021217
670,8.223502159
671,8.220082283
672,8.216760635
673,8.213539124
674,8.210418701
675,8.207399368
676,8.204482079
677,8.201666832
678,8.198954582
679,8.196345329
680,8.193840027
681,8.191438675
682,8.189141273
683,8.186947823
684,8.184859276
685,8.182875633
686,8.180996895
687,8.179223061
688,8.177554131
689,8.175990105
690,8.174530983
691,8.173175812
692,8.171925545
693,8.170779228
694,8.169736862
695,8.168797493
696,8.167961121
697,8.167227745
698,8.166596413
699,8.166067123
700,8.165638924
701,8.16531086
702,8.165082932
703,8.164954185
704,8.164923668
705,8.164991379
706,8.165155411
707,8.165415764
708,8.165771484
709,8.166221619
710,8.166765213
711,8.167401314
712,8.168128014
713,8.168945313
714,8.169852257
715,8.170846939
716,8.171928406
717,8.173095703
718,8.174347878
719,8.175683022
720,8.177100182
721,8.178598404
722,8.180175781
723,8.18183136
724,8.183563232
725,8.185370445
726,8.187252045
727,8.189206123
728,8.191230774
729,8.193325043
730,8.195487022
731,8.197715759
732,8.200009346
733,8.202365875
734,8.204784393
735,8.207262993
736,8.20980072
737,8.212394714
738,8.215044022
739,8.217746735
740,8.2205019
741,8.22330761
742,8.226161957
743,8.229063034
744,8.232008934
745,8.234998703
746,8.238030434
747,8.241102219
748,8.244212151
749,8.247359276
750,8.250540733
751,8.253755569
752,8.257001877
753,8.260277748
754,8.263581276
755,8.266911507
756,8.270266533
757,8.273644447
758,8.277043343
759,8.280461311
760,8.283896446
761,8.287347794
762,8.290813446
763,8.294291496
764,8.297780037
765,8.301278114
766,8.304783821
767,8.30829525
768,8.311810493
769,8.315328598
770,8.318847656
771,8.322365761
772,8.325881004
773,8.329392433
774,8.33289814
775,8.336397171
776,8.339887619
777,8.343367577
778,8.34683609
779,8.350291252
780,8.353731155
781,8.3571558
782,8.360562325
783,8.363949776
784,8.3673172
785,8.370662689
786,8.373985291
787,8.377283096
788,8.380555153
789,8.383799553
790,8.387016296
791,8.390203476
792,8.393359184
793,8.396483421
794,8.39957428
795,8.402630806
796,8.405651093
797,8.408635139
798,8.411581039
799,8.414488792
800,8.417356491
801,8.420183182
802,8.422967911
803,8.425710678
804,8.428409576
805,8.431063652
806,8.433672905
807,8.436235428
808,8.438751221
809,8.44121933
810,8.443638802
811,8.446008682
812,8.448328018
813,8.450596809
814,8.452815056
815,8.45498085
816,8.457094193
817,8.459154129
818,8.46116066
819,8.463112831
820,8.465010643
821,8.466854095
822,8.468641281
823,8.470373154
824,8.472048759
825,8.473668098
826,8.475230217
827,8.476735115
828,8.478182793
829,8.47957325
830,8.480906487
831,8.482181549
832,8.483398438
833,8.484557152
834,8.485657692
835,8.486700058
836,8.48768425
837,8.488610268
838,8.489478111
839,8.490287781
840,8.49104023
841,8.491734505
842,8.492370605
843,8.492949486
844,8.493471146
845,8.493935585
846,8.494342804
847,8.494692802
848,8.494986534
849,8.495223999
850,8.495406151
851,8.49553299
852,8.495604515
853,8.495621681
854,8.495584488
855,8.495493889
856,8.495349884
857,8.495152473
858,8.494902611
859,8.49460125
860,8.49424839
861,8.493844986
862,8.493391991
863,8.492889404
864,8.492338181
865,8.491738319
866,8.491090775
867,8.4903965
868,8.489655495
869,8.488869667
870,8.488039017
871,8.487164497
872,8.486246109
873,8.485284805
874,8.484282494
875,8.483239174
876,8.4821558
877,8.481032372
878,8.479870796
879,8.478671074
880,8.477435112
881,8.47616291
882,8.474855423
883,8.473513603
884,8.472138405
885,8.470730782
886,8.469291687
887,8.467822075
888,8.466321945
889,8.464793205
890,8.463236809
891,8.461653709
892,8.460043907
893,8.458409309
894,8.45675087
895,8.455068588
896,8.453364372
897,8.451639175
898,8.449892998
899,8.448127747
900,8.446344376
901,8.444542885
902,8.442725182
903,8.44089222
904,8.439044952
905,8.43718338
906,8.43530941
907,8.433423996
908,8.431528091
909,8.429621696
910,8.427706718
911,8.425784111
912,8.423854828
913,8.421918869
914,8.419978142
915,8.4180336
916,8.416085243
917,8.414134979
918,8.412182808
919,8.410230637
920,8.408278465
921,8.406328201
922,8.404379845
923,8.402434349
924,8.400492668
925,8.398555756
926,8.396624565
927,8.39470005
928,8.392783165
929,8.390873909
930,8.38897419
931,8.387084007
932,8.385204315
933,8.383336067
934,8.381480217
935,8.379636765
936,8.377806664
937,8.375990868
938,8.374190331
939,8.372406006
940,8.370637894
941,8.368886948
942,8.367154121
943,8.365439415
944,8.363743782
945,8.362068176
946,8.360412598
947,8.358778
948,8.357164383
949,8.355573654
950,8.35400486
951,8.352459908
952,8.350937843
953,8.349440575
954,8.347968102
955,8.346520424
956,8.345098495
957,8.343702316
958,8.34233284
959,8.34099102
960,8.339675903
961,8.338388443
962,8.337129593
963,8.335899353
964,8.334697723
965,8.333524704
966,8.332381248
967,8.331268311
968,8.330184937
969,8.32913208
970,8.328109741
971,8.32711792
972,8.326156616
973,8.325226784
974,8.324328423
975,8.323461533
976,8.322626114
977,8.32182312
978,8.321051598
979,8.3203125
980,8.319604874
981,8.318929672
982,8.318286896
983,8.317676544
984,8.317097664
985,8.316551208
986,8.316037178
987,8.315555573
988,8.315106392
989,8.314689636
990,8.314304352
991,8.313951492
992,8.313630104
993,8.313341141
994,8.313083649
995,8.312857628
996,8.312663078
997,8.3125
998,8.312368393
999,11.01354479